ID,Entity,Code,Year,Death,Calories,Obese,Population__historical_estimates_,Continent,Column1,Column2,Column3,,Asia,,,,,3682,#REF!,,,
North Korea2009,North Korea,PRK,2009,2.97,2088,17.5,24581508,Asia,,,,,,,,,,,,,,
Paraguay2009,Paraguay,PRY,2009,13.04,2528,47.8,5702579,South America,,,,,,,,,,,,,,
Russia2009,Russia,RUS,2009,14.37,3273,55.7,143163648,Europe,,,,,,,,,,,,,,
Saudi Arabia2009,Saudi Arabia,SAU,2009,19.28,3007,62,28483800,Asia,,,,,,,,,,,,,,
Sao Tome and Principe2009,Sao Tome and Principe,STP,2009,7.77,2435,20.8,178145,Africa,,,,,,,,,,,,,,
Suriname2009,Suriname,SUR,2009,12.14,2736,47.8,539996,South America,,,,,,,,,,,,,,
Sweden2009,Sweden,SWE,2009,8.79,3126,60.1,9301413,Europe,,,,,,,,,,,,,,
Togo2009,Togo,TGO,2009,4.26,2340,13.9,6398626,Africa,,,,,,,,,,,,,,
Thailand2009,Thailand,THA,2009,6.37,2734,21.6,67813656,Asia,,,,,,,,,,,,,,
Tajikistan2009,Tajikistan,TJK,2009,6.91,2097,35.7,7468603,Asia,,,,,,,,,,,,,,
Turkmenistan2009,Turkmenistan,TKM,2009,17.19,2874,47.2,5180961,Asia,,,,,,,,,,,,,,
Timor2009,Timor,TLS,2009,2.05,2040,,1065543,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2009,Trinidad and Tobago,TTO,2009,18.42,2841,46.2,1401197,North America,,,,,,,,,,,,,,
Tunisia2009,Tunisia,TUN,2009,14.66,3335,51.6,10784499,Africa,,,,,,,,,,,,,,
Turkey2009,Turkey,TUR,2009,15.6,3621,59.6,72225648,Asia,,,,,,,,,,,,,,
Taiwan2009,Taiwan,TWN,2009,7.32,2938,39.6,23044086,Asia,,,,,,,,,,,,,,
Tanzania2009,Tanzania,TZA,2009,4.3,2133,13.1,43957940,Africa,,,,,,,,,,,,,,
Uganda2009,Uganda,UGA,2009,2.95,2194,10.6,31412526,Africa,,,,,,,,,,,,,,
Uruguay2009,Uruguay,URY,2009,8.99,2977,59,3344161,South America,,,,,,,,,,,,,,
Uzbekistan2009,Uzbekistan,UZB,2009,14.26,2605,42.7,28167840,Asia,,,,,,,,,,,,,,
Venezuela2009,Venezuela,VEN,2009,12.59,2858,58.6,28327896,South America,,,,,,,,,,,,,,
Vietnam2009,Vietnam,VNM,2009,3.78,2638,12,86482920,Asia,,,,,,,,,,,,,,
Vanuatu2009,Vanuatu,VUT,2009,12.15,2864,44.7,239700,Oceania,,,,,,,,,,,,,,
Samoa2009,Samoa,WSM,2009,17.53,2881,71.5,193189,Oceania,,,,,,,,,,,,,,
Yemen2009,Yemen,YEM,2009,7.28,2160,34.6,24029594,Asia,,,,,,,,,,,,,,
South Africa2009,South Africa,ZAF,2009,9.46,2936,35.6,51170780,Africa,,,,,,,,,,,,,,
Zambia2009,Zambia,ZMB,2009,3.73,1878,16.3,13318094,Africa,,,,,,,,,,,,,,
Zimbabwe2009,Zimbabwe,ZWE,2009,4.02,2147,17.8,12679812,Africa,,,,,,,,,,,,,,
Afghanistan2008,Afghanistan,AFG,2008,8.27,2041,11.1,26427204,Asia,,,,,,,,,,,,,,
United Arab Emirates2008,United Arab Emirates,ARE,2008,23.09,3149,67,6988687,Asia,,,,,,,,,,,,,,
Argentina2008,Argentina,ARG,2008,10.02,3158,62.4,40273768,South America,,,,,,,,,,,,,,
Australia2008,Australia,AUS,2008,17.35,3199,66.2,21247876,Oceania,,,,,,,,,,,,,,
Bangladesh2008,Bangladesh,BGD,2008,2.87,2386,11.6,145421328,Asia,,,,,,,,,,,,,,
Brazil2008,Brazil,BRA,2008,11.24,3178,50,192672320,South America,,,,,,,,,,,,,,
Central African Republic2008,Central African Republic,CAF,2008,2.31,2133,10.9,4467237,Africa,,,,,,,,,,,,,,
Canada2008,Canada,CAN,2008,10.04,3465,66.3,33218542,North America,,,,,,,,,,,,,,
Switzerland2008,Switzerland,CHE,2008,7.94,3445,61.9,7638288,Europe,,,,,,,,,,,,,,
China2008,China,CHN,2008,4.44,2977,30.4,1330167168,Asia,,,,,,,,,,,,,,
Congo2008,Congo,COG,2008,7.18,2110,18.5,4089607,Africa,,,,,,,,,,,,,,
Colombia2008,Colombia,COL,2008,9.28,2807,49.8,43815316,South America,,,,,,,,,,,,,,
Egypt2008,Egypt,EGY,2008,18.46,3490,50.9,83844784,Africa,,,,,,,,,,,,,,
Spain2008,Spain,ESP,2008,10.04,3208,64.9,45966544,Europe,,,,,,,,,,,,,,
Ethiopia2008,Ethiopia,ETH,2008,1.9,2018,8.9,84357104,Africa,,,,,,,,,,,,,,
Fiji2008,Fiji,FJI,2008,27.6,2948,56.7,896728,Oceania,,,,,,,,,,,,,,
France2008,France,FRA,2008,7.37,3551,64.8,61721004,Europe,,,,,,,,,,,,,,
United Kingdom2008,United Kingdom,GBR,2008,9.1,3422,64.5,61742152,Europe,,,,,,,,,,,,,,
Greece2008,Greece,GRC,2008,10.62,3519,64.6,11073621,Europe,,,,,,,,,,,,,,
Guatemala2008,Guatemala,GTM,2008,6.51,2378,44,13979451,North America,,,,,,,,,,,,,,
Indonesia2008,Indonesia,IDN,2008,5.42,2544,15.4,237936544,Asia,,,,,,,,,,,,,,
India2008,India,IND,2008,3.54,2427,13.5,1206734848,Asia,,,,,,,,,,,,,,
Ireland2008,Ireland,IRL,2008,8.97,3582,64.7,4452393,Europe,,,,,,,,,,,,,,
Iran2008,Iran,IRN,2008,12.73,3012,50.8,73318400,Asia,,,,,,,,,,,,,,
Iraq2008,Iraq,IRQ,2008,18.25,2358,48.5,29218384,Asia,,,,,,,,,,,,,,
Israel2008,Israel,ISR,2008,10.46,3523,65.9,7074530,Asia,,,,,,,,,,,,,,
Italy2008,Italy,ITA,2008,9.39,3595,63.4,59224228,Europe,,,,,,,,,,,,,,
Jamaica2008,Jamaica,JAM,2008,15.69,2747,43.2,2711378,North America,,,,,,,,,,,,,,
Jordan2008,Jordan,JOR,2008,22.66,3072,58.4,6632880,Asia,,,,,,,,,,,,,,
Japan2008,Japan,JPN,2008,3.94,2734,26.6,128077632,Asia,,,,,,,,,,,,,,
Kazakhstan2008,Kazakhstan,KAZ,2008,15.52,3186,53.7,16196521,Asia,,,,,,,,,,,,,,
Kenya2008,Kenya,KEN,2008,3.79,2106,14.8,39186896,Africa,,,,,,,,,,,,,,
South Korea2008,South Korea,KOR,2008,5.57,3187,31.4,48398632,Asia,,,,,,,,,,,,,,
Lebanon2008,Lebanon,LBN,2008,15.57,3127,61.8,4887615,Asia,,,,,,,,,,,,,,
Liberia2008,Liberia,LBR,2008,4.95,2227,14.6,3783892,Africa,,,,,,,,,,,,,,
Sri Lanka2008,Sri Lanka,LKA,2008,7.71,2443,13.9,20285640,Asia,,,,,,,,,,,,,,
Morocco2008,Morocco,MAR,2008,14.21,3271,45,31634996,Africa,,,,,,,,,,,,,,
Mexico2008,Mexico,MEX,2008,15.16,3079,59.6,109684496,North America,,,,,,,,,,,,,,
Mongolia2008,Mongolia,MNG,2008,11.61,2375,44.4,2633896,Asia,,,,,,,,,,,,,,
Malaysia2008,Malaysia,MYS,2008,8.41,2787,31.5,27664304,Asia,,,,,,,,,,,,,,
Namibia2008,Namibia,NAM,2008,7.28,2120,22.5,2038556,Africa,,,,,,,,,,,,,,
Niger2008,Niger,NER,2008,2.84,2520,10.5,15455181,Africa,,,,,,,,,,,,,,
Nigeria2008,Nigeria,NGA,2008,3.47,2723,19.3,152382512,Africa,,,,,,,,,,,,,,
Netherlands2008,Netherlands,NLD,2008,7.14,3228,60,16460775,Europe,,,,,,,,,,,,,,
Norway2008,Norway,NOR,2008,6.54,3478,62.5,4768654,Europe,,,,,,,,,,,,,,
Nepal2008,Nepal,NPL,2008,2.68,2490,12.9,26881542,Asia,,,,,,,,,,,,,,
New Zealand2008,New Zealand,NZL,2008,9.86,3205,65.4,4260235,Oceania,,,,,,,,,,,,,,
Pakistan2008,Pakistan,PAK,2008,6.18,2422,18.2,185931952,Asia,,,,,,,,,,,,,,
Peru2008,Peru,PER,2008,7.75,2525,47.5,28806184,South America,,,,,,,,,,,,,,
Philippines2008,Philippines,PHL,2008,7.07,2583,18.5,91252328,Asia,,,,,,,,,,,,,,
North Korea2008,North Korea,PRK,2008,2.94,2095,17.3,24469050,Asia,,,,,,,,,,,,,,
Paraguay2008,Paraguay,PRY,2008,12.91,2535,47.2,5645155,South America,,,,,,,,,,,,,,
Russia2008,Russia,RUS,2008,14.17,3312,54.7,143086544,Europe,,,,,,,,,,,,,,
Saudi Arabia2008,Saudi Arabia,SAU,2008,19.06,3014,61.4,27437352,Asia,,,,,,,,,,,,,,
Sao Tome and Principe2008,Sao Tome and Principe,STP,2008,7.41,2466,20.2,174019,Africa,,,,,,,,,,,,,,
Suriname2008,Suriname,SUR,2008,11.89,2645,46.9,533939,South America,,,,,,,,,,,,,,
Sweden2008,Sweden,SWE,2008,8.77,3128,59.6,9229282,Europe,,,,,,,,,,,,,,
Togo2008,Togo,TGO,2008,4.07,2316,13.6,6222491,Africa,,,,,,,,,,,,,,
Thailand2008,Thailand,THA,2008,6.22,2757,20.9,67328240,Asia,,,,,,,,,,,,,,
Tajikistan2008,Tajikistan,TJK,2008,6.79,2082,35,7324633,Asia,,,,,,,,,,,,,,
Turkmenistan2008,Turkmenistan,TKM,2008,17.19,2872,46.2,5100089,Asia,,,,,,,,,,,,,,
Timor2008,Timor,TLS,2008,1.9,2061,,1043085,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2008,Trinidad and Tobago,TTO,2008,18.48,2828,45.1,1392808,North America,,,,,,,,,,,,,,
Tunisia2008,Tunisia,TUN,2008,14.42,3302,50.9,10680381,Africa,,,,,,,,,,,,,,
Turkey2008,Turkey,TUR,2008,15.44,3595,59,71320728,Asia,,,,,,,,,,,,,,
Taiwan2008,Taiwan,TWN,2008,7.4,2925,39,22998324,Asia,,,,,,,,,,,,,,
Tanzania2008,Tanzania,TZA,2008,4.1,2132,12.8,42870888,Africa,,,,,,,,,,,,,,
Uganda2008,Uganda,UGA,2008,2.78,2177,10.3,30509868,Africa,,,,,,,,,,,,,,
Uruguay2008,Uruguay,URY,2008,9.05,2958,58.3,3336131,South America,,,,,,,,,,,,,,
Uzbekistan2008,Uzbekistan,UZB,2008,14.04,2597,42,27726820,Asia,,,,,,,,,,,,,,
Venezuela2008,Venezuela,VEN,2008,12.36,2808,57.9,27933836,South America,,,,,,,,,,,,,,
Vietnam2008,Vietnam,VNM,2008,3.54,2615,11.4,85597232,Asia,,,,,,,,,,,,,,
Vanuatu2008,Vanuatu,VUT,2008,12.02,2864,44.3,233967,Oceania,,,,,,,,,,,,,,
Samoa2008,Samoa,WSM,2008,19.2,2914,71,191791,Oceania,,,,,,,,,,,,,,
Yemen2008,Yemen,YEM,2008,7.03,2134,34.1,23329008,Asia,,,,,,,,,,,,,,
South Africa2008,South Africa,ZAF,2008,8.94,2924,34.8,50565816,Africa,,,,,,,,,,,,,,
Zambia2008,Zambia,ZMB,2008,3.48,1801,16,12852968,Africa,,,,,,,,,,,,,,
Zimbabwe2008,Zimbabwe,ZWE,2008,3.79,2094,17.7,12550353,Africa,,,,,,,,,,,,,,
Afghanistan2007,Afghanistan,AFG,2007,7.62,2046,10.9,25903306,Asia,,,,,,,,,,,,,,
United Arab Emirates2007,United Arab Emirates,ARE,2007,22.67,3186,66.9,5872640,Asia,,,,,,,,,,,,,,
Argentina2007,Argentina,ARG,2007,10.09,3145,61.7,39876116,South America,,,,,,,,,,,,,,
Australia2007,Australia,AUS,2007,17.32,3198,65.6,20830832,Oceania,,,,,,,,,,,,,,
Bangladesh2007,Bangladesh,BGD,2007,2.66,2417,11.2,144135936,Asia,,,,,,,,,,,,,,
Brazil2007,Brazil,BRA,2007,11.1,3106,49.2,190779456,South America,,,,,,,,,,,,,,
Central African Republic2007,Central African Republic,CAF,2007,2.24,2090,10.6,4375582,Africa,,,,,,,,,,,,,,
Canada2007,Canada,CAN,2007,10.11,3483,65.8,32862458,North America,,,,,,,,,,,,,,
Switzerland2007,Switzerland,CHE,2007,7.93,3428,61.4,7541909,Europe,,,,,,,,,,,,,,
China2007,China,CHN,2007,4.31,2919,29.1,1321513216,Asia,,,,,,,,,,,,,,
Congo2007,Congo,COG,2007,6.9,2135,17.9,3956337,Africa,,,,,,,,,,,,,,
Colombia2007,Colombia,COL,2007,9.26,2804,49.1,43306592,South America,,,,,,,,,,,,,,
Egypt2007,Egypt,EGY,2007,18.25,3445,50.1,82218760,Africa,,,,,,,,,,,,,,
Spain2007,Spain,ESP,2007,10.11,3223,64.4,45245784,Europe,,,,,,,,,,,,,,
Ethiopia2007,Ethiopia,ETH,2007,1.77,1957,8.8,81996184,Africa,,,,,,,,,,,,,,
Fiji2007,Fiji,FJI,2007,27.61,2924,56.3,890655,Oceania,,,,,,,,,,,,,,
France2007,France,FRA,2007,7.36,3466,64.4,61329380,Europe,,,,,,,,,,,,,,
United Kingdom2007,United Kingdom,GBR,2007,9.14,3417,63.8,61260680,Europe,,,,,,,,,,,,,,
Greece2007,Greece,GRC,2007,10.6,3511,64,11091491,Europe,,,,,,,,,,,,,,
Guatemala2007,Guatemala,GTM,2007,6.23,2447,43.2,13696609,North America,,,,,,,,,,,,,,
Indonesia2007,Indonesia,IDN,2007,5.1,2522,14.8,234858288,Asia,,,,,,,,,,,,,,
India2007,India,IND,2007,3.45,2400,13.1,1189691776,Asia,,,,,,,,,,,,,,
Ireland2007,Ireland,IRL,2007,9,3532,64.2,4359841,Europe,,,,,,,,,,,,,,
Iran2007,Iran,IRN,2007,12.67,3028,49.8,72319424,Asia,,,,,,,,,,,,,,
Iraq2007,Iraq,IRQ,2007,16.81,2379,47.9,28660888,Asia,,,,,,,,,,,,,,
Israel2007,Israel,ISR,2007,10.77,3525,65.4,6952007,Asia,,,,,,,,,,,,,,
Italy2007,Italy,ITA,2007,9.35,3618,62.9,58778480,Europe,,,,,,,,,,,,,,
Jamaica2007,Jamaica,JAM,2007,15.52,2791,42.2,2701222,North America,,,,,,,,,,,,,,
Jordan2007,Jordan,JOR,2007,22.95,3123,57.6,6473460,Asia,,,,,,,,,,,,,,
Japan2007,Japan,JPN,2007,3.96,2817,26.2,128006424,Asia,,,,,,,,,,,,,,
Kazakhstan2007,Kazakhstan,KAZ,2007,15.57,3161,52.6,16006138,Asia,,,,,,,,,,,,,,
Kenya2007,Kenya,KEN,2007,3.53,2110,14.4,38036796,Africa,,,,,,,,,,,,,,
South Korea2007,South Korea,KOR,2007,5.62,3139,30.5,48220600,Asia,,,,,,,,,,,,,,
Lebanon2007,Lebanon,LBN,2007,15.4,3183,61.5,4809608,Asia,,,,,,,,,,,,,,
Liberia2007,Liberia,LBR,2007,4.63,2145,14.2,3632748,Africa,,,,,,,,,,,,,,
Sri Lanka2007,Sri Lanka,LKA,2007,7.73,2383,13.4,20078652,Asia,,,,,,,,,,,,,,
Morocco2007,Morocco,MAR,2007,13.94,3251,44.2,31232634,Africa,,,,,,,,,,,,,,
Mexico2007,Mexico,MEX,2007,14.98,3101,58.8,108302976,North America,,,,,,,,,,,,,,
Mongolia2007,Mongolia,MNG,2007,11.55,2342,43.5,2605647,Asia,,,,,,,,,,,,,,
Malaysia2007,Malaysia,MYS,2007,8.38,2838,30.6,27092604,Asia,,,,,,,,,,,,,,
Namibia2007,Namibia,NAM,2007,6.95,2218,21.8,2011492,Africa,,,,,,,,,,,,,,
Niger2007,Niger,NER,2007,2.77,2461,10.4,14897877,Africa,,,,,,,,,,,,,,
Nigeria2007,Nigeria,NGA,2007,3.4,2720,18.6,148294032,Africa,,,,,,,,,,,,,,
Netherlands2007,Netherlands,NLD,2007,7.2,3237,59.4,16391232,Europe,,,,,,,,,,,,,,
Norway2007,Norway,NOR,2007,6.57,3464,61.9,4709582,Europe,,,,,,,,,,,,,,
Nepal2007,Nepal,NPL,2007,2.54,2429,12.6,26713652,Asia,,,,,,,,,,,,,,
New Zealand2007,New Zealand,NZL,2007,9.91,3184,64.8,4221495,Oceania,,,,,,,,,,,,,,
Pakistan2007,Pakistan,PAK,2007,5.95,2420,17.7,181924528,Asia,,,,,,,,,,,,,,
Peru2007,Peru,PER,2007,7.48,2461,46.7,28600380,South America,,,,,,,,,,,,,,
Philippines2007,Philippines,PHL,2007,7,2570,18,89561376,Asia,,,,,,,,,,,,,,
North Korea2007,North Korea,PRK,2007,2.91,2109,17,24356508,Asia,,,,,,,,,,,,,,
Paraguay2007,Paraguay,PRY,2007,12.83,2572,46.5,5590148,South America,,,,,,,,,,,,,,
Russia2007,Russia,RUS,2007,13.89,3309,53.6,143117680,Europe,,,,,,,,,,,,,,
Saudi Arabia2007,Saudi Arabia,SAU,2007,18.79,3046,60.8,26400066,Asia,,,,,,,,,,,,,,
Sao Tome and Principe2007,Sao Tome and Principe,STP,2007,7.34,2511,19.6,169859,Africa,,,,,,,,,,,,,,
Suriname2007,Suriname,SUR,2007,11.8,2670,46,527958,South America,,,,,,,,,,,,,,
Sweden2007,Sweden,SWE,2007,8.77,3089,59.1,9164274,Europe,,,,,,,,,,,,,,
Togo2007,Togo,TGO,2007,3.89,2295,13.3,6047539,Africa,,,,,,,,,,,,,,
Thailand2007,Thailand,THA,2007,6.04,2766,20.1,66826752,Asia,,,,,,,,,,,,,,
Tajikistan2007,Tajikistan,TJK,2007,6.67,2064,34.3,7188397,Asia,,,,,,,,,,,,,,
Turkmenistan2007,Turkmenistan,TKM,2007,16.99,2901,45.2,5024897,Asia,,,,,,,,,,,,,,
Timor2007,Timor,TLS,2007,1.82,2046,,1019369,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2007,Trinidad and Tobago,TTO,2007,18.49,2845,43.9,1384861,North America,,,,,,,,,,,,,,
Tunisia2007,Tunisia,TUN,2007,14.14,3252,50.2,10580399,Africa,,,,,,,,,,,,,,
Turkey2007,Turkey,TUR,2007,15.4,3630,58.3,70468864,Asia,,,,,,,,,,,,,,
Taiwan2007,Taiwan,TWN,2007,7.53,2964,38.4,22942314,Asia,,,,,,,,,,,,,,
Tanzania2007,Tanzania,TZA,2007,3.84,2215,12.4,41716500,Africa,,,,,,,,,,,,,,
Uganda2007,Uganda,UGA,2007,2.65,2212,10,29629804,Africa,,,,,,,,,,,,,,
Uruguay2007,Uruguay,URY,2007,9.1,2890,57.6,3328647,South America,,,,,,,,,,,,,,
Uzbekistan2007,Uzbekistan,UZB,2007,13.82,2581,41.3,27309622,Asia,,,,,,,,,,,,,,
Venezuela2007,Venezuela,VEN,2007,12.01,2607,57.1,27525096,South America,,,,,,,,,,,,,,
Vietnam2007,Vietnam,VNM,2007,3.3,2548,10.8,84762272,Asia,,,,,,,,,,,,,,
Vanuatu2007,Vanuatu,VUT,2007,11.73,2859,43.8,228359,Oceania,,,,,,,,,,,,,,
Samoa2007,Samoa,WSM,2007,19.43,2851,70.5,190490,Oceania,,,,,,,,,,,,,,
Yemen2007,Yemen,YEM,2007,6.71,2156,33.6,22641538,Asia,,,,,,,,,,,,,,
South Africa2007,South Africa,ZAF,2007,8.55,2920,33.8,49996096,Africa,,,,,,,,,,,,,,
Zambia2007,Zambia,ZMB,2007,3.18,1781,15.6,12402078,Africa,,,,,,,,,,,,,,
Zimbabwe2007,Zimbabwe,ZWE,2007,3.59,2109,17.6,12450566,Africa,,,,,,,,,,,,,,
Afghanistan2006,Afghanistan,AFG,2006,7.12,1966,10.6,25442946,Asia,,,,,,,,,,,,,,
United Arab Emirates2006,United Arab Emirates,ARE,2006,22.08,3202,66.6,4898956,Asia,,,,,,,,,,,,,,
Argentina2006,Argentina,ARG,2006,10.1,3114,61,39476856,South America,,,,,,,,,,,,,,
Australia2006,Australia,AUS,2006,17.23,3156,65,20467032,Oceania,,,,,,,,,,,,,,
Bangladesh2006,Bangladesh,BGD,2006,2.47,2372,10.9,142628832,Asia,,,,,,,,,,,,,,
Brazil2006,Brazil,BRA,2006,10.96,3096,48.3,188820688,South America,,,,,,,,,,,,,,
Central African Republic2006,Central African Republic,CAF,2006,2.19,2029,10.3,4294352,Africa,,,,,,,,,,,,,,
Canada2006,Canada,CAN,2006,10.17,3470,65.2,32531864,North America,,,,,,,,,,,,,,
Switzerland2006,Switzerland,CHE,2006,7.92,3432,61,7475014,Europe,,,,,,,,,,,,,,
China2006,China,CHN,2006,4.15,2883,27.8,1313086592,Asia,,,,,,,,,,,,,,
Congo2006,Congo,COG,2006,6.67,2143,17.4,3813325,Africa,,,,,,,,,,,,,,
Colombia2006,Colombia,COL,2006,9.27,2770,48.3,42772912,South America,,,,,,,,,,,,,,
Egypt2006,Egypt,EGY,2006,18.07,3389,49.3,80629664,Africa,,,,,,,,,,,,,,
Spain2006,Spain,ESP,2006,10.15,3227,63.9,44422824,Europe,,,,,,,,,,,,,,
Ethiopia2006,Ethiopia,ETH,2006,1.65,1967,8.6,79691056,Africa,,,,,,,,,,,,,,
Fiji2006,Fiji,FJI,2006,27.73,2949,55.8,883096,Oceania,,,,,,,,,,,,,,
France2006,France,FRA,2006,7.34,3513,64,60919152,Europe,,,,,,,,,,,,,,
United Kingdom2006,United Kingdom,GBR,2006,9.22,3438,63.1,60803700,Europe,,,,,,,,,,,,,,
Greece2006,Greece,GRC,2006,10.49,3485,63.5,11106097,Europe,,,,,,,,,,,,,,
Guatemala2006,Guatemala,GTM,2006,5.9,2415,42.5,13412401,North America,,,,,,,,,,,,,,
Indonesia2006,Indonesia,IDN,2006,4.83,2483,14.2,231797424,Asia,,,,,,,,,,,,,,
India2006,India,IND,2006,3.34,2334,12.6,1172373760,Asia,,,,,,,,,,,,,,
Ireland2006,Ireland,IRL,2006,9.02,3503,63.7,4234809,Europe,,,,,,,,,,,,,,
Iran2006,Iran,IRN,2006,12.62,3000,48.9,71275768,Asia,,,,,,,,,,,,,,
Iraq2006,Iraq,IRQ,2006,15.02,2374,47.2,28905614,Asia,,,,,,,,,,,,,,
Israel2006,Israel,ISR,2006,10.79,3624,64.9,6832082,Asia,,,,,,,,,,,,,,
Italy2006,Italy,ITA,2006,9.32,3625,62.4,58429904,Europe,,,,,,,,,,,,,,
Jamaica2006,Jamaica,JAM,2006,15.3,2792,41.3,2689658,North America,,,,,,,,,,,,,,
Jordan2006,Jordan,JOR,2006,22.89,3153,56.8,6075550,Asia,,,,,,,,,,,,,,
Japan2006,Japan,JPN,2006,3.98,2778,25.8,127902168,Asia,,,,,,,,,,,,,,
Kazakhstan2006,Kazakhstan,KAZ,2006,15.62,3073,51.4,15822751,Asia,,,,,,,,,,,,,,
Kenya2006,Kenya,KEN,2006,3.28,2161,14.1,36925260,Africa,,,,,,,,,,,,,,
South Korea2006,South Korea,KOR,2006,5.67,3113,29.7,48049348,Asia,,,,,,,,,,,,,,
Lebanon2006,Lebanon,LBN,2006,14.81,3128,61.2,4719874,Asia,,,,,,,,,,,,,,
Liberia2006,Liberia,LBR,2006,4.3,2116,13.9,3455400,Africa,,,,,,,,,,,,,,
Sri Lanka2006,Sri Lanka,LKA,2006,7.39,2376,13,19870706,Asia,,,,,,,,,,,,,,
Morocco2006,Morocco,MAR,2006,13.62,3271,43.4,30833024,Africa,,,,,,,,,,,,,,
Mexico2006,Mexico,MEX,2006,14.83,3079,58,106886792,North America,,,,,,,,,,,,,,
Mongolia2006,Mongolia,MNG,2006,11.47,2288,42.6,2581245,Asia,,,,,,,,,,,,,,
Malaysia2006,Malaysia,MYS,2006,8.33,2809,29.7,26509416,Asia,,,,,,,,,,,,,,
Namibia2006,Namibia,NAM,2006,6.55,2230,21.1,1986568,Africa,,,,,,,,,,,,,,
Niger2006,Niger,NER,2006,2.72,2442,10.3,14365171,Africa,,,,,,,,,,,,,,
Nigeria2006,Nigeria,NGA,2006,3.34,2725,17.9,144329760,Africa,,,,,,,,,,,,,,
Netherlands2006,Netherlands,NLD,2006,7.29,3213,58.8,16325679,Europe,,,,,,,,,,,,,,
Norway2006,Norway,NOR,2006,6.6,3446,61.3,4661081,Europe,,,,,,,,,,,,,,
Nepal2006,Nepal,NPL,2006,2.4,2378,12.2,26518974,Asia,,,,,,,,,,,,,,
New Zealand2006,New Zealand,NZL,2006,9.93,3151,64.2,4179986,Oceania,,,,,,,,,,,,,,
Pakistan2006,Pakistan,PAK,2006,5.72,2381,17.3,178069984,Asia,,,,,,,,,,,,,,
Peru2006,Peru,PER,2006,7.34,2433,45.9,28381080,South America,,,,,,,,,,,,,,
Philippines2006,Philippines,PHL,2006,6.89,2514,17.6,87901832,Asia,,,,,,,,,,,,,,
North Korea2006,North Korea,PRK,2006,2.89,2141,16.8,24235764,Asia,,,,,,,,,,,,,,
Paraguay2006,Paraguay,PRY,2006,12.77,2621,45.8,5534682,South America,,,,,,,,,,,,,,
Russia2006,Russia,RUS,2006,13.74,3247,52.6,143338672,Europe,,,,,,,,,,,,,,
Saudi Arabia2006,Saudi Arabia,SAU,2006,18.49,3045,60.2,25382870,Asia,,,,,,,,,,,,,,
Sao Tome and Principe2006,Sao Tome and Principe,STP,2006,7.1,2554,19,165739,Africa,,,,,,,,,,,,,,
Suriname2006,Suriname,SUR,2006,11.75,2632,45.2,522035,South America,,,,,,,,,,,,,,
Sweden2006,Sweden,SWE,2006,8.77,3091,58.5,9104724,Europe,,,,,,,,,,,,,,
Togo2006,Togo,TGO,2006,3.78,2283,13.1,5874244,Africa,,,,,,,,,,,,,,
Thailand2006,Thailand,THA,2006,5.81,2796,19.4,66319528,Asia,,,,,,,,,,,,,,
Tajikistan2006,Tajikistan,TJK,2006,6.51,2063,33.7,7057425,Asia,,,,,,,,,,,,,,
Turkmenistan2006,Turkmenistan,TKM,2006,16.8,2835,44.4,4954032,Asia,,,,,,,,,,,,,,
Timor2006,Timor,TLS,2006,1.71,2038,,994573,Asia,,,,,,,,,,,,,,
Trinidad and Tobago2006,Trinidad and Tobago,TTO,2006,18.43,2801,42.7,1376932,North America,,,,,,,,,,,,,,
Tunisia2006,Tunisia,TUN,2006,13.86,3273,49.4,10483560,Africa,,,,,,,,,,,,,,
Turkey2006,Turkey,TUR,2006,15.43,3647,57.5,69601328,Asia,,,,,,,,,,,,,,
Taiwan2006,Taiwan,TWN,2006,7.59,2948,37.8,22874972,Asia,,,,,,,,,,,,,,
Tanzania2006,Tanzania,TZA,2006,3.58,2141,12.1,40562056,Africa,,,,,,,,,,,,,,
Uganda2006,Uganda,UGA,2006,2.5,2276,9.7,28773230,Africa,,,,,,,,,,,,,,
Uruguay2006,Uruguay,URY,2006,9.14,2823,57,3322282,South America,,,,,,,,,,,,,,
Uzbekistan2006,Uzbekistan,UZB,2006,13.52,2556,40.7,26926824,Asia,,,,,,,,,,,,,,
Venezuela2006,Venezuela,VEN,2006,11.81,2514,56.3,27102084,South America,,,,,,,,,,,,,,
Vietnam2006,Vietnam,VNM,2006,3.07,2483,10.2,83951800,Asia,,,,,,,,,,,,,,
Vanuatu2006,Vanuatu,VUT,2006,11.35,2800,43.4,222934,Oceania,,,,,,,,,,,,,,
Samoa2006,Samoa,WSM,2006,19.62,2860,70,189384,Oceania,,,,,,,,,,,,,,
Yemen2006,Yemen,YEM,2006,6.45,2117,33,21966304,Asia,,,,,,,,,,,,,,
South Africa2006,South Africa,ZAF,2006,8.33,2927,33,49491764,Africa,,,,,,,,,,,,,,
Zambia2006,Zambia,ZMB,2006,2.95,1838,15.3,11971571,Africa,,,,,,,,,,,,,,
Zimbabwe2006,Zimbabwe,ZWE,2006,3.46,2115,17.4,12330490,Africa,,,,,,,,,,,,,,
Afghanistan2005,Afghanistan,AFG,2005,6.81,1948,10.4,24411196,Asia,,,,,,,,,,,,,,
